"","user_id","user_name","creation_time","user_screen_name","user_location","place_name","place_full_name","place_country_code","place_country","coordinates_type","latitude","longitude" 
"1227",25680016,"Phyteau","Fri Sep 01 20:38:52 +0000 2017","Phyteau","Santa Fe, NM; Cork, IE ; World",NA,NA,NA,NA,NA,NA,NA
"1228",25702320,"jcricket<f0><U+009F><U+008C><U+00B9>","Fri Sep 01 22:03:32 +0000 2017","therealjcricket","coming to a theater near you!",NA,NA,NA,NA,NA,NA,NA
"1229",25747853,"Lori Pederson","Sun Sep 03 03:57:43 +0000 2017","IDidNotKnow","Alexandria, VA USA",NA,NA,NA,NA,NA,NA,NA
"1230",25784353,"Lisa Valenzuela","Sat Sep 02 01:10:03 +0000 2017","Lisa_lazer11","puyallup, wa",NA,NA,NA,NA,NA,NA,NA
"1231",25785889,"Angela Marx","Sun Sep 03 01:48:35 +0000 2017","AngieinWAState","SW Washington State, USA",NA,NA,NA,NA,NA,NA,NA
"1232",25791156,"UsagiCheeks","Sun Sep 03 00:55:51 +0000 2017","MissDomiStar","The Ivory Tower",NA,NA,NA,NA,NA,NA,NA
"1233",25840746,"Progressive Grocer","Fri Sep 01 16:21:22 +0000 2017","pgrocer","Chicago, IL and New York NY",NA,NA,NA,NA,NA,NA,NA
"1234",25886679,"Gary A Russell","Sun Sep 03 14:35:32 +0000 2017","GARussell","Kansas City, Mo",NA,NA,NA,NA,NA,NA,NA
"1235",25889973,"Scars 4 H1S GLOR7","Sat Sep 02 14:21:51 +0000 2017","JMBrooks17","AtTheFeetofJesus/Crown4Glory",NA,NA,NA,NA,NA,NA,NA
"1236",25908734,"<f0><U+009F><U+008E><U+00B6><f0><U+009F><U+0092><U+009C> Lisa <f0><U+009F><U+0092><U+009C><f0><U+009F><U+008E><U+00B6>","Sat Sep 02 19:19:57 +0000 2017","PizzaPie1018","Long Island, NY",NA,NA,NA,NA,NA,NA,NA
"1237",25932011,"Darryl J. Barrios","Mon Sep 04 00:47:48 +0000 2017","djbarrios00","Houma, LA",NA,NA,NA,NA,NA,NA,NA
"1238",25993406,"Douglas P. Vowels","Sat Sep 02 02:50:34 +0000 2017","dpvatty","BBN",NA,NA,NA,NA,NA,NA,NA
"1239",26008181,"Dee.  Concierge","Fri Sep 01 20:40:18 +0000 2017","odeedee","Baltimore",NA,NA,NA,NA,NA,NA,NA
"1240",26020465,"ET Canada","Sat Sep 02 02:37:05 +0000 2017","ETCanada","Canada",NA,NA,NA,NA,NA,NA,NA
"1241",26020465,"ET Canada","Sat Sep 02 22:20:05 +0000 2017","ETCanada","Canada",NA,NA,NA,NA,NA,NA,NA
"1242",26030613,"Amy Zamiatowski","Sat Sep 02 02:56:56 +0000 2017","AmyChaos","Houston, Texas","Houston","Houston, TX","US","United States",NA,NA,NA
"1243",26035982,"Rob Tyler Morin","Sun Sep 03 06:37:04 +0000 2017","RobTyler24","Ajax, Ontario, Canada",NA,NA,NA,NA,NA,NA,NA
"1244",26041904,"Oktobers Oddessy","Sat Sep 02 20:41:51 +0000 2017","OktobersOddessy","USA","Jersey Village","Jersey Village, TX","US","United States",NA,NA,NA
"1245",26055210,"Andrew Lavin","Sat Sep 02 14:19:14 +0000 2017","lavinator1","California",NA,NA,NA,NA,NA,NA,NA
"1246",26072608,"Little Partners","Sat Sep 02 23:10:05 +0000 2017","littlepartners1","Pennsylvania / Lousiana",NA,NA,NA,NA,NA,NA,NA
"1247",26089178,"Republican Supporter","Sun Sep 03 20:32:47 +0000 2017","RepublicanGOP","USA!!!...USA!!!...USA!!!",NA,NA,NA,NA,NA,NA,NA
"1248",26094153,"TexasWhiskeyMan","Sun Sep 03 13:25:04 +0000 2017","ciaglia","United States",NA,NA,NA,NA,NA,NA,NA
"1249",26098648,"Beltway Park","Fri Sep 01 21:32:59 +0000 2017","BeltwayPark","Abilene, TX",NA,NA,NA,NA,NA,NA,NA
"1250",26102775,"WITrumpGirl","Sat Sep 02 23:02:58 +0000 2017","ckensingtn","Milwaukee, WI",NA,NA,NA,NA,NA,NA,NA
"1251",26102775,"WITrumpGirl","Sun Sep 03 20:16:44 +0000 2017","ckensingtn","Milwaukee, WI",NA,NA,NA,NA,NA,NA,NA
"1252",26241104,"Virginia Myers","Sun Sep 03 05:40:48 +0000 2017","vvcakes291","paradise",NA,NA,NA,NA,NA,NA,NA
"1253",26258900,"PR News","Sat Sep 02 17:25:06 +0000 2017","PRNews","US",NA,NA,NA,NA,NA,NA,NA
"1254",26262618,"Woodlands Online","Fri Sep 01 21:24:13 +0000 2017","WoodlandsOnline","The Woodlands, TX",NA,NA,NA,NA,NA,NA,NA
"1255",26278835,"rs","Fri Sep 01 16:48:20 +0000 2017","schmitzfrance","Paris, France",NA,NA,NA,NA,NA,NA,NA
"1256",26302562,"Tera Bare","Sat Sep 02 18:58:02 +0000 2017","boodlesmom","North Carolina",NA,NA,NA,NA,NA,NA,NA
"1257",26386944,"Sandy Graves","Sat Sep 02 13:51:03 +0000 2017","SGSanddollar","Katy, TX","Houston","Houston, TX","US","United States",NA,NA,NA
"1258",26388217,"Call Me Jen™","Fri Sep 01 23:23:38 +0000 2017","SouthJerseyJen","South Jersey",NA,NA,NA,NA,NA,NA,NA
"1259",26389147,"myca","Mon Sep 04 07:49:02 +0000 2017","mariana5trench","London and beyond",NA,NA,NA,NA,NA,NA,NA
"1260",26401490,"Terri Hill","Sat Sep 02 20:07:12 +0000 2017","terri4pta","The Lone Star State",NA,NA,NA,NA,NA,NA,NA
"1261",26422223,"Spencer Karter","Sun Sep 03 13:07:08 +0000 2017","SpencerKarter","Greenwood, SC",NA,NA,NA,NA,NA,NA,NA
"1262",26444553,"sb seed","Sun Sep 03 00:15:03 +0000 2017","suz1022","santa barbara",NA,NA,NA,NA,NA,NA,NA
"1263",26444604,"Dr. Stanton McNeely","Fri Sep 01 20:45:48 +0000 2017","StantonMcNeely","Louisiana, USA",NA,NA,NA,NA,NA,NA,NA
"1264",26485601,"Andy Horne","Sat Sep 02 19:31:52 +0000 2017","SophomoreHorne","Woodbridge, VA",NA,NA,NA,NA,NA,NA,NA
"1265",26503525,"carole j <f0><U+009F><U+0090><U+00B1><U+2764><f0><U+009F><U+0090><U+00B1><U+2764><f0><U+009F><U+0090><U+00B1>","Fri Sep 01 13:54:33 +0000 2017","6327carole","East Anglia, UK",NA,NA,NA,NA,NA,NA,NA
"1266",26511898,"Specialty Food Assn.","Sat Sep 02 16:48:02 +0000 2017","craftcarejoy","New York, New York",NA,NA,NA,NA,NA,NA,NA
"1267",26528766,"Kyle Raccio","Fri Sep 01 20:16:30 +0000 2017","kyleraccio","San Francisco, CA",NA,NA,NA,NA,NA,NA,NA
"1268",26533257,"RepStaceyNewman","Sun Sep 03 03:34:38 +0000 2017","staceynewman","Missouri",NA,NA,NA,NA,NA,NA,NA
"1269",26534991,"Dawn","Sun Sep 03 23:08:46 +0000 2017","sassyd13","USA",NA,NA,NA,NA,NA,NA,NA
"1270",26543885,"IAS Claim Services","Fri Sep 01 19:49:15 +0000 2017","iasclaims","San Antonio, TX",NA,NA,NA,NA,NA,NA,NA
"1271",26552952,"fab3rd","Sat Sep 02 15:38:10 +0000 2017","fab3rd","Houston,TX","Houston","Houston, TX","US","United States",NA,NA,NA
"1272",26575889,"Cam Mashburn","Sat Sep 02 05:46:03 +0000 2017","cammashburn","Nashville, TN",NA,NA,NA,NA,NA,NA,NA
"1273",26623652,"Linda","Mon Sep 04 01:10:52 +0000 2017","lsfoster","Oklahoma",NA,NA,NA,NA,NA,NA,NA
"1274",26661530,"RAGIN CAJUN","Sun Sep 03 19:23:30 +0000 2017","ragincajunhou","HOUSTON, TX",NA,NA,NA,NA,NA,NA,NA
"1275",26705937,"Delbert Tritsch","Sun Sep 03 02:40:55 +0000 2017","delbert_tritsch","Mississippi, USA",NA,NA,NA,NA,NA,NA,NA
"1276",26716001,"Sterlin' CashFlow","Sat Sep 02 15:00:20 +0000 2017","CeeEmEss","MoCo, Maryland",NA,NA,NA,NA,NA,NA,NA
"1277",26732837,"<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>JenniferLee1<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","Sun Sep 03 03:18:31 +0000 2017","americanchic","USA",NA,NA,NA,NA,NA,NA,NA
"1278",26759794,"Ellen Bradford","Sun Sep 03 14:56:01 +0000 2017","ellynf","Houston, Texas",NA,NA,NA,NA,NA,NA,NA
"1279",26848626,"Dawn M. Reese","Sat Sep 02 12:20:28 +0000 2017","cottonpony","Paradise",NA,NA,NA,NA,NA,NA,NA
"1280",26848626,"Dawn M. Reese","Sat Sep 02 12:21:05 +0000 2017","cottonpony","Paradise",NA,NA,NA,NA,NA,NA,NA
"1281",26848626,"Dawn M. Reese","Sat Sep 02 21:36:23 +0000 2017","cottonpony","Paradise",NA,NA,NA,NA,NA,NA,NA
"1282",26848626,"Dawn M. Reese","Sun Sep 03 16:23:41 +0000 2017","cottonpony","Paradise",NA,NA,NA,NA,NA,NA,NA
"1283",26854987,"Steve Miranda","Fri Sep 01 16:34:45 +0000 2017","Stemir62","Boise, ID",NA,NA,NA,NA,NA,NA,NA
"1284",26865783,"Dragoneye","Sat Sep 02 13:33:26 +0000 2017","w55unicorn","USA",NA,NA,NA,NA,NA,NA,NA
"1285",26873879,"DR LISA J DONATO","Sat Sep 02 00:26:12 +0000 2017","LJDonato","New York, USA",NA,NA,NA,NA,NA,NA,NA
"1286",26878188,"Tom Joyner","Mon Sep 04 11:30:03 +0000 2017","TJMShow","www.blackamericaweb.com",NA,NA,NA,NA,NA,NA,NA
"1287",26879781,"Barron Studios","Fri Sep 01 20:03:11 +0000 2017","BarronStudios","Houston, Texas",NA,NA,NA,NA,NA,NA,NA
"1288",26898381,"Kathleen Cooke","Sat Sep 02 00:58:35 +0000 2017","KathleenRCooke","Southern California, USA",NA,NA,NA,NA,NA,NA,NA
"1289",26952799,"RISQUE <U+26A1><U+FE0F>","Fri Sep 01 19:23:13 +0000 2017","_infamousd","Georgia, USA",NA,NA,NA,NA,NA,NA,NA
"1290",26957796,"Mark Burris","Fri Sep 01 19:05:37 +0000 2017","domainer78","Texas",NA,NA,NA,NA,NA,NA,NA
"1291",26965771,"Jen Cookus","Sat Sep 02 04:51:07 +0000 2017","CookieMD","Charm City",NA,NA,NA,NA,NA,NA,NA
"1292",26992655,"David Smith","Sat Sep 02 19:40:11 +0000 2017","Smithdk4","Atlanta",NA,NA,NA,NA,NA,NA,NA
"1293",27038244,"Elizabeth King","Fri Sep 01 17:01:54 +0000 2017","Dallaskings","Dallas, TX",NA,NA,NA,NA,NA,NA,NA
"1294",27047395,"Cindy E <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8><f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","Sun Sep 03 01:39:55 +0000 2017","mineisC","Santa Rosa, CA",NA,NA,NA,NA,NA,NA,NA
"1295",27047395,"Cindy E <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8><f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","Sun Sep 03 19:21:32 +0000 2017","mineisC","Santa Rosa, CA",NA,NA,NA,NA,NA,NA,NA
"1296",27048645,"The American Legion","Sun Sep 03 20:15:56 +0000 2017","AmericanLegion","Indianapolis, IN",NA,NA,NA,NA,NA,NA,NA
"1297",27085341,"Brandy Bivens","Fri Sep 01 15:23:02 +0000 2017","BBivs","ÜT: 36.119651,-86.775456",NA,NA,NA,NA,NA,NA,NA
"1298",27086921,"Jasmine Rico","Sat Sep 02 14:29:16 +0000 2017","JasmineRico","McAllen, RGV, Texas",NA,NA,NA,NA,NA,NA,NA
"1299",27111004,"Alexis Carter, MD","Sat Sep 02 21:35:54 +0000 2017","PathByteChic","Atlanta, GA",NA,NA,NA,NA,NA,NA,NA
"1300",27111004,"Alexis Carter, MD","Mon Sep 04 00:54:00 +0000 2017","PathByteChic","Atlanta, GA",NA,NA,NA,NA,NA,NA,NA
"1301",27130108,"Luckyoes","Sat Sep 02 01:06:36 +0000 2017","luckyoes","Missouri",NA,NA,NA,NA,NA,NA,NA
"1302",27157593,"Sactown Magazine","Fri Sep 01 18:31:27 +0000 2017","SactownMagazine","Sacramento, CA",NA,NA,NA,NA,NA,NA,NA
"1303",27166287,"Librepenseur™","Sun Sep 03 22:35:59 +0000 2017","Librepenseur","Charny, QC",NA,NA,NA,NA,NA,NA,NA
"1304",27233689,"<U+0455><U+03B9>c<U+03B9>ly <U+0442>aylor","Fri Sep 01 19:25:01 +0000 2017","___Sicily","<U+043C>d|dc",NA,NA,NA,NA,NA,NA,NA
"1305",27238516,"Len Tannas","Sat Sep 02 23:03:21 +0000 2017","lentannas","Edmonton' Alberta, Canada",NA,NA,NA,NA,NA,NA,NA
"1306",27253869,"Michael Edmondson","Fri Sep 01 22:30:08 +0000 2017","mjedmondson","Macon, Georgia",NA,NA,NA,NA,NA,NA,NA
"1307",27260183,"Paul Paglia","Sat Sep 02 04:26:28 +0000 2017","JrSoulPtrl","Fairview, NY",NA,NA,NA,NA,NA,NA,NA
"1308",27293682,"Rosie #purrs4Otto","Sun Sep 03 20:10:25 +0000 2017","kaaskat","Coleraine, Northern Ireland",NA,NA,NA,NA,NA,NA,NA
"1309",27296902,"Westwood","Fri Sep 01 14:48:31 +0000 2017","westwoodps","Minneapolis, Minnesota",NA,NA,NA,NA,NA,NA,NA
"1310",27297277,"<f0><U+009F><U+0092><U+0094> The Only Delilah","Sat Sep 02 18:00:08 +0000 2017","BossyAssDelilah","NYC <U+2716><U+FE0F>ATL <U+2716><U+FE0F>LA <U+2716><U+FE0F>AZ",NA,NA,NA,NA,NA,NA,NA
"1311",27301279,"Renee Galante","Fri Sep 01 23:09:55 +0000 2017","rgalante","United States",NA,NA,NA,NA,NA,NA,NA
"1312",27301279,"Renee Galante","Sun Sep 03 17:56:24 +0000 2017","rgalante","United States",NA,NA,NA,NA,NA,NA,NA
"1313",27347518,"Nivine K. Zakhari <U+0646>","Sun Sep 03 16:31:00 +0000 2017","lexorati","Texas | Florida | DC",NA,NA,NA,NA,NA,NA,NA
"1314",27359464,"john starzaki","Sun Sep 03 00:42:58 +0000 2017","K1er","Somewhere in eastern US",NA,NA,NA,NA,NA,NA,NA
"1315",27373442,"<f0><U+009F><U+0091><U+0091>KxNG Marley<f0><U+009F><U+0091><U+0091> /G\","Fri Sep 01 16:31:30 +0000 2017","PlayBoiMarley","Maconga 478",NA,NA,NA,NA,NA,NA,NA
"1316",27373442,"<f0><U+009F><U+0091><U+0091>KxNG Marley<f0><U+009F><U+0091><U+0091> /G\","Sat Sep 02 05:17:33 +0000 2017","PlayBoiMarley","Maconga 478",NA,NA,NA,NA,NA,NA,NA
"1317",27373442,"<f0><U+009F><U+0091><U+0091>KxNG Marley<f0><U+009F><U+0091><U+0091> /G\","Sat Sep 02 23:47:11 +0000 2017","PlayBoiMarley","Maconga 478",NA,NA,NA,NA,NA,NA,NA
"1318",27373442,"<f0><U+009F><U+0091><U+0091>KxNG Marley<f0><U+009F><U+0091><U+0091> /G\","Mon Sep 04 04:17:42 +0000 2017","PlayBoiMarley","Maconga 478",NA,NA,NA,NA,NA,NA,NA
"1319",27413036,"Poets And Rhymers","Fri Sep 01 14:15:19 +0000 2017","LikeIsNas"," Bravehearted, OH. FEMALE. ",NA,NA,NA,NA,NA,NA,NA
"1320",27414505,"Roger Ledger","Sat Sep 02 13:51:43 +0000 2017","Brownloather","Vale of the White Horse, Berks",NA,NA,NA,NA,NA,NA,NA
"1321",27414706,"museofhistory","Sat Sep 02 03:32:02 +0000 2017","museofhistory","A broad, sunlit upland.",NA,NA,NA,NA,NA,NA,NA
"1322",27414706,"museofhistory","Sun Sep 03 20:05:06 +0000 2017","museofhistory","A broad, sunlit upland.",NA,NA,NA,NA,NA,NA,NA
"1323",27419362,"Diana Tveit","Sun Sep 03 15:58:34 +0000 2017","girlwithtractor","North Dakota",NA,NA,NA,NA,NA,NA,NA
"1324",27463702,"<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> Maria PMP <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","Sun Sep 03 04:09:15 +0000 2017","pacsgirl36","New York, USA",NA,NA,NA,NA,NA,NA,NA
"1325",27467999,"Gorb","Mon Sep 04 01:42:08 +0000 2017","Georgia_Mountie","Savannah, GA",NA,NA,NA,NA,NA,NA,NA
"1326",27486963,"Raheem","Sat Sep 02 16:39:00 +0000 2017","rahdigga8188","Denham Springs, LA","Baton Rouge","Baton Rouge, LA","US","United States",NA,NA,NA
"1327",27528743,"Sylvia Ramirez","Sat Sep 02 18:39:23 +0000 2017","AjntB2Sli","Houston, Texas",NA,NA,NA,NA,NA,NA,NA
"1328",27540203,"San LL <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","Sat Sep 02 04:16:20 +0000 2017","Arenitaone","I live where you vacation. ",NA,NA,NA,NA,NA,NA,NA
"1329",27544555,"suzan allbritton","Sun Sep 03 19:17:49 +0000 2017","suzanallbritton","los angeles",NA,NA,NA,NA,NA,NA,NA
"1330",27556859,"Jessica Seale","Sun Sep 03 01:27:37 +0000 2017","jessicanseale","Washington, DC",NA,NA,NA,NA,NA,NA,NA
"1331",27570189,"Hi,Have a great day!","Fri Sep 01 16:31:10 +0000 2017","ambivalentbrain","Southern California",NA,NA,NA,NA,NA,NA,NA
"1332",27583598,"KPRC 2 Houston","Sat Sep 02 17:27:28 +0000 2017","KPRC2","Houston, TX",NA,NA,NA,NA,NA,NA,NA
"1333",27665398,"Alma Gutierrez","Sat Sep 02 01:39:50 +0000 2017","AGTZ","San Antonio",NA,NA,NA,NA,NA,NA,NA
"1334",27671624,"Ed Wrather","Sun Sep 03 13:15:32 +0000 2017","edwrather","Oklahoma",NA,NA,NA,NA,NA,NA,NA
"1335",27689006,"WellmontHealthSystem","Sat Sep 02 22:18:46 +0000 2017","wellmonthealth","Tennessee, Virginia",NA,NA,NA,NA,NA,NA,NA
"1336",27695678,"Debbie Billingsly","Sun Sep 03 17:54:50 +0000 2017","Redheadedbird","Lubbock, TX",NA,NA,NA,NA,NA,NA,NA
"1337",27727171,"Rose Morison","Sat Sep 02 20:33:28 +0000 2017","paka0401","New York",NA,NA,NA,NA,NA,NA,NA
"1338",27781662,"Danielle Veira","Sun Sep 03 16:33:30 +0000 2017","DaniV7101","Washington, DC",NA,NA,NA,NA,NA,NA,NA
"1339",27804606,"Who's Bad","Sun Sep 03 14:25:30 +0000 2017","whosbadmusic","Chapel Hill, NC + the World.",NA,NA,NA,NA,NA,NA,NA
"1340",27814947,"King Supa","Mon Sep 04 06:13:59 +0000 2017","KingSupaMusic","#IAMKING #BNB #YWNOWM #TWT","Texas","Texas, USA","US","United States",NA,NA,NA
"1341",27817696,"jennifer morales","Sun Sep 03 08:55:30 +0000 2017","jennyjen216","new york",NA,NA,NA,NA,NA,NA,NA
"1342",27817696,"jennifer morales","Sun Sep 03 09:15:24 +0000 2017","jennyjen216","new york",NA,NA,NA,NA,NA,NA,NA
"1343",27854022,"Nita","Sat Sep 02 15:52:32 +0000 2017","Ruminant2","OH,WV, PA Tri-State Area",NA,NA,NA,NA,NA,NA,NA
"1344",27874018,"CC","Fri Sep 01 19:18:09 +0000 2017","TStewPrincess14","Houston, TX",NA,NA,NA,NA,NA,NA,NA
"1345",27898324,"Ross Maghielse","Fri Sep 01 22:05:32 +0000 2017","Maghielse","New York, NY",NA,NA,NA,NA,NA,NA,NA
"1346",27901877,"Alisande <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","Sat Sep 02 02:06:01 +0000 2017","Alisand3","California",NA,NA,NA,NA,NA,NA,NA
"1347",27903416,"Tony Duncan","Sat Sep 02 17:06:44 +0000 2017","tonydlaw","Nashville, TN",NA,NA,NA,NA,NA,NA,NA
"1348",27906010,"Mike Meins <U+30C4><f0><U+009F><U+008D><U+00BA><f0><U+009F><U+0087><U+00A8><f0><U+009F><U+0087><U+00A6>","Fri Sep 01 19:41:48 +0000 2017","McLovin_Yeg","Edmonton",NA,NA,NA,NA,NA,NA,NA
"1349",27947196,"Brett Rojas","Fri Sep 01 21:30:33 +0000 2017","BeRett10","Huntsville, TX",NA,NA,NA,NA,NA,NA,NA
"1350",27960109,"Victor Collazo","Mon Sep 04 00:23:01 +0000 2017","vcollazo","Orlando, FL",NA,NA,NA,NA,NA,NA,NA
"1351",27962953,"J","Mon Sep 04 01:36:52 +0000 2017","JussChris23","Near Philly, Pennsylvania",NA,NA,NA,NA,NA,NA,NA
"1352",27995608,"Dan Hanna","Sun Sep 03 05:12:27 +0000 2017","DaJo1","InterMountain west",NA,NA,NA,NA,NA,NA,NA
"1353",27999678,"CodyD.","Sun Sep 03 04:22:46 +0000 2017","CmD23","South Alabama",NA,NA,NA,NA,NA,NA,NA
"1354",28031362,"WrongthinkDeetz","Sat Sep 02 14:10:18 +0000 2017","tahDeetz","Atlanta, Ga",NA,NA,NA,NA,NA,NA,NA
"1355",28047431,"Rachel Cheung","Sun Sep 03 14:52:52 +0000 2017","MsMarketingGuru","NY|LA|OH",NA,NA,NA,NA,NA,NA,NA
"1356",28055175,"Dani Sanchez","Sat Sep 02 03:41:29 +0000 2017","analgesicsleep","Houston",NA,NA,NA,NA,NA,NA,NA
"1357",28056419,"Iya M.","Fri Sep 01 14:15:20 +0000 2017","imassah","Charlotte, NC",NA,NA,NA,NA,NA,NA,NA
"1358",28123142,"12NewsNow","Fri Sep 01 15:54:39 +0000 2017","12NewsNow","Beaumont, TX",NA,NA,NA,NA,NA,NA,NA
"1359",28138951,"Susan Hassmiller","Sat Sep 02 18:01:09 +0000 2017","suehassmiller","Princeton, NJ","New Jersey","New Jersey, USA","US","United States",NA,NA,NA
"1360",28149759,"PaidFella","Sat Sep 02 05:59:19 +0000 2017","PaidFella","PaidFella HQ  ",NA,NA,NA,NA,NA,NA,NA
"1361",28156467,"<U+200E><U+05D1><U+05E8><U+05D5><U+05DA> BradfordWinick","Sat Sep 02 15:26:33 +0000 2017","Bradwin84","United States",NA,NA,NA,NA,NA,NA,NA
"1362",28178858,"Ellie Manso Kane","Sun Sep 03 05:16:24 +0000 2017","artandsoulcoach","Miami, Florida",NA,NA,NA,NA,NA,NA,NA
"1363",28204949,"Jon Pitt","Mon Sep 04 13:39:18 +0000 2017","jontwitt","Dallas, TX.",NA,NA,NA,NA,NA,NA,NA
"1364",28217817,"Becky Hodson Marendt","Fri Sep 01 14:59:11 +0000 2017","bacci32726","Florida",NA,NA,NA,NA,NA,NA,NA
"1365",28236017,"Donna John","Sat Sep 02 20:54:17 +0000 2017","donnas92","Texas",NA,NA,NA,NA,NA,NA,NA
"1366",28246171,"ER Nurses Care","Sun Sep 03 03:02:20 +0000 2017","ERnursescare","North Carolina ",NA,NA,NA,NA,NA,NA,NA
"1367",28340396,"Carleton L. Williams","Fri Sep 01 20:50:33 +0000 2017","willamscarle","Fayetteville, Ga 30214",NA,NA,NA,NA,NA,NA,NA
"1368",28357340,"Akash","Sat Sep 02 03:32:53 +0000 2017","EconomistAtUGA","Athens, GA",NA,NA,NA,NA,NA,NA,NA
"1369",28367547,"Gma n Gpa Alexander","Fri Sep 01 19:48:28 +0000 2017","sk8rdad2000","<f0><U+009F><U+008D><U+008A>County Grown Ca, Texas  USA",NA,NA,NA,NA,NA,NA,NA
"1370",28369142,"Sunil Goyal","Fri Sep 01 21:03:34 +0000 2017","SunilGo","Michigan. USA",NA,NA,NA,NA,NA,NA,NA
"1371",28413536,"P Fritz","Sat Sep 02 04:07:05 +0000 2017","P_Fritz","Houston, Texas","Houston","Houston, TX","US","United States","Point",29.7629,-95.3832
"1372",28413536,"P Fritz","Sat Sep 02 03:55:37 +0000 2017","P_Fritz","Houston, Texas","Houston","Houston, TX","US","United States","Point",29.7629,-95.3832
"1373",28414994,"Sushi Urame$hi","Sat Sep 02 18:42:32 +0000 2017","A1SinceDayNone","Savannah, GA",NA,NA,NA,NA,NA,NA,NA
"1374",28441014,"David Glaser","Fri Sep 01 14:50:02 +0000 2017","davidbglaser","iPhone: 29.665382,-95.469048",NA,NA,NA,NA,NA,NA,NA
"1375",28444785,"Mike Norris","Sun Sep 03 18:19:18 +0000 2017","DirectorNorris","Dallas Texas",NA,NA,NA,NA,NA,NA,NA
"1376",28457806,"BaburBalos","Fri Sep 01 17:56:03 +0000 2017","BaburRealer","Chicago & Philadelphia ",NA,NA,NA,NA,NA,NA,NA
"1377",28464616,"penny thompson","Sat Sep 02 06:25:05 +0000 2017","postition","Vancouver",NA,NA,NA,NA,NA,NA,NA
"1378",28465831,"Bill Doggett","Sat Sep 02 03:27:41 +0000 2017","derwilly55","California, USA",NA,NA,NA,NA,NA,NA,NA
"1379",28471475,"joanie torre","Fri Sep 01 19:58:13 +0000 2017","joanietorre","Florida",NA,NA,NA,NA,NA,NA,NA
"1380",28489092,"Britain Weyant","Fri Sep 01 19:43:03 +0000 2017","britainweyant","Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
"1381",28492393,"marlajoi","Sun Sep 03 15:01:57 +0000 2017","NotoriousDH","Houston",NA,NA,NA,NA,NA,NA,NA
"1382",28492875,"Sarah Joy","Fri Sep 01 16:18:16 +0000 2017","saruhjoyyy","Houston",NA,NA,NA,NA,NA,NA,NA
"1383",28494284,"Marcelino Benito","Sat Sep 02 17:25:49 +0000 2017","MarcelinoKHOU","Houston, Texas",NA,NA,NA,NA,NA,NA,NA
"1384",28519267,"Joseph Gunawan","Sun Sep 03 00:50:39 +0000 2017","achepgunawan","washington, DC",NA,NA,NA,NA,NA,NA,NA
"1385",28553392,"KJ the angry midget","Sat Sep 02 13:27:44 +0000 2017","MAGAwinning","United States",NA,NA,NA,NA,NA,NA,NA
"1386",28586336,"Sa-Leemah Jihad","Sun Sep 03 11:00:12 +0000 2017","leemahj02","Cincinnati, OH",NA,NA,NA,NA,NA,NA,NA
"1387",28597191,"Kristie Farris","Sat Sep 02 20:16:25 +0000 2017","KristieFarris","Georgetown, KY",NA,NA,NA,NA,NA,NA,NA
"1388",28599776,"Dallas County HHS","Fri Sep 01 19:30:33 +0000 2017","DCHHS","Dallas, TX",NA,NA,NA,NA,NA,NA,NA
"1389",28654816,"(((Supertascha)))","Sat Sep 02 16:50:01 +0000 2017","supertaschablue","Planet Earth",NA,NA,NA,NA,NA,NA,NA
"1390",28657135,"JuelsH <f0><U+009F><U+0093><U+008E>","Sat Sep 02 14:24:33 +0000 2017","juels2020","Kohala, HI & northern CA",NA,NA,NA,NA,NA,NA,NA
"1391",28658444,"Michael Law <U+26BE>","Sun Sep 03 02:36:04 +0000 2017","MWLaw1974","Central Texas","Temple","Temple, TX","US","United States",NA,NA,NA
"1392",28674163,"Pat Miller","Fri Sep 01 20:58:05 +0000 2017","WOWOpatmiller","Fort Wayne, IN",NA,NA,NA,NA,NA,NA,NA
"1393",28674574,"44th POTUS PBO","Sat Sep 02 01:33:02 +0000 2017","msholmes2U","New Jersey, USA",NA,NA,NA,NA,NA,NA,NA
"1394",28675685,"<f0><U+009F><U+008C><U+008E>The Wildebeest","Mon Sep 04 04:33:11 +0000 2017","wildebeest4160","New York",NA,NA,NA,NA,NA,NA,NA
"1395",28675773,"Leonard N. Smith","Fri Sep 01 18:56:05 +0000 2017","leonardnsmith","Arlington VA",NA,NA,NA,NA,NA,NA,NA
"1396",28693889,"Sandra","Sun Sep 03 16:37:23 +0000 2017","rockn2freedom","East TN",NA,NA,NA,NA,NA,NA,NA
"1397",28726656,"Kimberly Hogarth","Sat Sep 02 03:23:26 +0000 2017","kimdreams","rhode island",NA,NA,NA,NA,NA,NA,NA
